Season,TeamID,total_games,num_wins,num_losses,win_pct,avg_points_for,avg_points_against,avg_game_margin,std_game_margin,non_home_wins,home_losses,close_wins,close_losses,3FGA_pg,3FGM_pg,3_pct,FTM_pg,FTA_pg,FT_pct,TOV_pg,avg_pace,off_eff,def_eff,pythag_win_pct,luck,Seed,wins_vs_tourney_teams,away_wins_vs_tourney_teams,losses_vs_tourney_teams,losses_vs_non_tourney_teams,games_vs_tourney_teams,final_net,prev_net,net_improvement,final_pom,prev_pom,pom_improvement
2018,1283,32,17,15,0.53125,69.78125,67.15625,2.625,11.844698181042858,8.0,5.0,1.0,5.0,21.46875,7.0625,0.3289665211062591,11.59375,16.09375,0.7203883495145631,11.5625,62.82773333333333,110.27601062203874,106.908761059912,0.6302655214654589,-0.09901552146545889,None,3.0,1.0,1.0,14.0,4.0,136.0,101.0,-35.0,122.0,101.0,-21.0
2018,1284,31,11,20,0.3548387096774194,75.35483870967742,76.51612903225806,-1.1612903225806452,11.452839552658485,5.0,6.0,2.0,9.0,18.516129032258064,7.193548387096774,0.3885017421602788,17.387096774193548,24.451612903225808,0.7110817941952506,15.290322580645162,67.5396129032258,108.26781652663043,110.0121333404648,0.4470168060800459,-0.09217809640262653,None,2.0,1.0,5.0,15.0,7.0,199.0,203.0,4.0,181.0,176.0,-5.0
2018,1285,31,24,7,0.7741935483870968,78.06451612903226,68.80645161290323,9.258064516129032,11.910872620277779,12.0,0.0,4.0,3.0,16.161290322580644,5.516129032258065,0.3413173652694611,16.548387096774192,23.129032258064516,0.7154811715481171,12.35483870967742,66.30530752688172,115.93865959190404,101.99022953187118,0.8527044611226178,-0.07851091273552102,Z14,0.0,0.0,1.0,6.0,1.0,76.0,90.0,14.0,71.0,76.0,5.0
2018,1286,30,11,19,0.36666666666666664,74.23333333333333,79.4,-5.166666666666667,12.730758902053804,6.0,6.0,3.0,5.0,22.7,7.666666666666667,0.3377386196769457,17.1,23.266666666666666,0.7349570200573067,12.366666666666667,67.83879111111112,108.44305304991617,115.18457854987216,0.2817220833437994,0.08494458332286725,None,0.0,0.0,2.0,17.0,2.0,284.0,262.0,-22.0,268.0,252.0,-16.0
2018,1287,27,6,21,0.2222222222222222,68.70370370370371,77.44444444444444,-8.74074074074074,16.012940583102463,1.0,6.0,2.0,5.0,21.62962962962963,6.888888888888889,0.3184931506849315,14.407407407407407,20.666666666666668,0.6971326164874552,15.592592592592593,66.71225679012346,102.48535468124345,115.34011971650067,0.15898094750980252,0.06324127471241969,None,1.0,0.0,5.0,16.0,6.0,292.0,293.0,1.0,276.0,278.0,2.0
2018,1288,29,11,18,0.3793103448275862,73.06896551724138,76.24137931034483,-3.1724137931034484,17.310688277950174,5.0,2.0,4.0,5.0,15.241379310344827,4.9655172413793105,0.3257918552036199,17.275862068965516,23.75862068965517,0.7271407837445574,13.620689655172415,67.55347126436781,107.0280031233545,110.26074470002358,0.3563633137999442,0.022947031027642006,None,0.0,0.0,3.0,15.0,3.0,327.0,332.0,5.0,323.0,307.0,-16.0
2018,1290,32,4,28,0.125,64.84375,78.125,-13.28125,12.988539118680746,1.0,6.0,0.0,6.0,17.75,5.34375,0.301056338028169,12.125,17.96875,0.6747826086956522,13.1875,66.36193333333334,95.53968083669731,116.87983627013094,0.06966514674245405,0.055334853257545946,None,0.0,0.0,3.0,25.0,3.0,349.0,351.0,2.0,348.0,348.0,0.0
2018,1291,30,16,14,0.5333333333333333,71.7,71.8,-0.1,14.556441872930348,7.0,3.0,5.0,4.0,26.333333333333332,9.833333333333334,0.3734177215189874,11.733333333333333,16.133333333333333,0.7272727272727273,10.933333333333334,63.40145777777777,111.90004493682551,111.42515355415317,0.49515346111528025,0.03817987221805308,None,1.0,0.0,1.0,13.0,2.0,225.0,225.0,0.0,231.0,240.0,9.0
2018,1292,30,23,7,0.7666666666666667,73.86666666666666,66.26666666666667,7.6,10.477276999933396,13.0,2.0,4.0,2.0,19.466666666666665,7.166666666666667,0.3681506849315069,13.233333333333333,17.766666666666666,0.7448405253283302,12.566666666666666,64.3615288888889,114.07144378915545,102.47619122325783,0.8191017403896617,-0.05243507372299494,None,1.0,1.0,4.0,3.0,5.0,33.0,28.0,-5.0,52.0,48.0,-4.0
2018,1293,29,24,5,0.8275862068965517,77.37931034482759,66.03448275862068,11.344827586206897,11.07739500707126,12.0,2.0,0.0,0.0,22.379310344827587,8.379310344827585,0.37442218798150995,15.206896551724139,20.896551724137932,0.7277227722772277,11.724137931034482,64.33059310344828,121.21918838796277,102.2342183539251,0.9007266166888467,-0.07314040979229497,W12,1.0,1.0,1.0,4.0,2.0,48.0,87.0,39.0,59.0,62.0,3.0
2018,1294,31,19,12,0.6129032258064516,79.03225806451613,73.80645161290323,5.225806451612903,12.74491594378527,11.0,3.0,4.0,4.0,23.903225806451612,8.387096774193548,0.3508771929824561,14.129032258064516,20.225806451612904,0.6985645933014354,12.548387096774194,69.21861505376344,113.05093494249327,104.92777865021073,0.721433303879682,-0.10853007807323034,None,0.0,0.0,3.0,9.0,3.0,110.0,114.0,4.0,108.0,122.0,14.0
2018,1295,29,12,17,0.41379310344827586,72.24137931034483,72.51724137931035,-0.27586206896551724,16.21811790544045,7.0,6.0,1.0,2.0,24.517241379310345,9.03448275862069,0.36849507735583686,12.724137931034482,16.862068965517242,0.754601226993865,12.655172413793103,65.01487816091954,110.64757730676382,111.27528874719265,0.4867491570168016,-0.07295605356852575,None,0.0,0.0,5.0,12.0,5.0,210.0,211.0,1.0,173.0,163.0,-10.0
2018,1296,30,11,19,0.36666666666666664,71.46666666666667,76.46666666666667,-5.0,14.331782861877304,2.0,4.0,3.0,1.0,15.866666666666667,5.166666666666667,0.32563025210084034,14.033333333333333,19.166666666666668,0.7321739130434782,11.766666666666667,65.44277333333334,108.98785433779977,116.26541804543145,0.28076972723785953,0.0858969394288071,None,1.0,0.0,2.0,17.0,3.0,241.0,224.0,-17.0,254.0,238.0,-16.0
2018,1297,29,20,9,0.6896551724137931,76.65517241379311,67.17241379310344,9.482758620689655,13.451370112641065,10.0,2.0,2.0,5.0,23.0,7.9655172413793105,0.34632683658170915,13.310344827586206,18.24137931034483,0.7296786389413987,12.310344827586206,66.72132413793103,114.89305054308896,100.46043444497994,0.862578950879564,-0.1729237784657709,None,1.0,1.0,4.0,5.0,5.0,114.0,110.0,-4.0,95.0,86.0,-9.0
2018,1298,31,19,12,0.6129032258064516,67.38709677419355,67.09677419354838,0.2903225806451613,14.055634958602552,11.0,6.0,4.0,1.0,19.193548387096776,6.193548387096774,0.32268907563025206,14.03225806451613,19.483870967741936,0.7201986754966888,14.193548387096774,63.38222795698923,106.63505528007573,104.79135860031026,0.5150099039058254,0.09789332190062627,None,0.0,0.0,5.0,7.0,5.0,200.0,201.0,1.0,229.0,214.0,-15.0
2018,1299,32,18,14,0.5625,73.5,74.5,-1.0,11.779218989389747,8.0,0.0,6.0,3.0,20.3125,6.125,0.30153846153846153,15.375,21.53125,0.714078374455733,13.875,66.845,108.50146601708423,110.02316128810784,0.4531439316747783,0.10935606832522171,None,1.0,0.0,4.0,10.0,5.0,238.0,221.0,-17.0,305.0,292.0,-13.0
2018,1300,31,16,15,0.5161290322580645,70.38709677419355,70.70967741935483,-0.3225806451612903,12.542539478354332,7.0,2.0,4.0,1.0,17.967741935483872,5.967741935483871,0.33213644524236985,12.096774193548388,17.741935483870968,0.6818181818181819,14.161290322580646,64.45020215053763,108.29210696138092,109.49768881126593,0.48410455319409706,0.03202447906396744,Z16a,0.0,0.0,1.0,14.0,1.0,279.0,323.0,44.0,309.0,322.0,13.0
2018,1301,32,21,11,0.65625,81.21875,74.46875,6.75,16.301840386901105,5.0,3.0,2.0,1.0,21.15625,7.875,0.3722304283604136,14.78125,21.125,0.6997041420118343,12.1875,68.48419999999999,117.71644023557964,108.45236671131585,0.7697540238731454,-0.1135040238731454,X09,6.0,3.0,7.0,4.0,13.0,64.0,72.0,8.0,41.0,59.0,18.0
2018,1303,29,7,22,0.2413793103448276,74.96551724137932,85.17241379310344,-10.206896551724139,13.78249592116336,1.0,4.0,4.0,3.0,22.517241379310345,8.068965517241379,0.3583460949464012,11.931034482758621,16.75862068965517,0.7119341563786009,13.275862068965518,68.98740965517241,107.1769206413198,121.95480879293346,0.14484697061619006,0.09653233972863753,None,0.0,0.0,5.0,17.0,5.0,285.0,240.0,-45.0,279.0,254.0,-25.0
2018,1304,32,22,10,0.6875,72.71875,68.71875,4.0,12.732831578246843,6.0,1.0,1.0,2.0,20.25,7.0625,0.3487654320987654,15.84375,22.09375,0.7171145685997171,11.15625,64.95973333333332,112.04812614817801,104.88652910263204,0.6871843318293156,0.00031566817068440223,None,1.0,0.0,6.0,4.0,7.0,56.0,54.0,-2.0,57.0,52.0,-5.0
2018,1305,34,27,7,0.7941176470588235,83.08823529411765,72.88235294117646,10.205882352941176,11.103204126220147,13.0,1.0,1.0,3.0,24.41176470588235,9.705882352941176,0.39759036144578314,16.735294117647058,22.41176470588235,0.7467191601049868,9.941176470588236,67.28125490196078,122.6034951902363,106.8639570320829,0.8609253604558571,-0.06680771339703362,Y07,4.0,0.0,4.0,3.0,8.0,17.0,15.0,-2.0,24.0,19.0,-5.0
2018,1306,29,8,21,0.27586206896551724,65.41379310344827,69.48275862068965,-4.068965517241379,9.70577870699491,2.0,7.0,2.0,2.0,24.655172413793103,8.03448275862069,0.3258741258741259,12.758620689655173,17.344827586206897,0.73558648111332,11.517241379310345,62.71845517241379,104.17594603052639,111.10346802993035,0.3016599089945998,-0.025797840029082586,None,0.0,0.0,4.0,17.0,4.0,312.0,303.0,-9.0,283.0,267.0,-16.0
2018,1307,33,18,15,0.5454545454545454,80.24242424242425,77.72727272727273,2.515151515151515,14.74247874417656,6.0,4.0,3.0,4.0,28.484848484848484,10.575757575757576,0.37127659574468086,16.09090909090909,20.78787878787879,0.7740524781341107,12.242424242424242,69.09401212121212,115.8654812593023,111.9345455557802,0.6089688941324585,-0.06351434867791306,None,1.0,0.0,6.0,9.0,7.0,118.0,180.0,62.0,102.0,125.0,23.0
2018,1308,30,25,5,0.8333333333333334,75.6,64.73333333333333,10.866666666666667,12.317286858539731,14.0,1.0,2.0,1.0,22.466666666666665,7.633333333333334,0.3397626112759644,11.566666666666666,18.0,0.6425925925925926,12.266666666666667,66.42275555555557,113.60223339671441,97.12463270715874,0.8964654168088421,-0.0631320834755087,X12,2.0,2.0,0.0,5.0,2.0,35.0,49.0,14.0,55.0,42.0,-13.0
2018,1309,28,12,16,0.42857142857142855,67.25,70.75,-3.5,11.968709203585824,6.0,3.0,2.0,2.0,13.464285714285714,4.678571428571429,0.34748010610079577,15.285714285714286,22.714285714285715,0.6729559748427673,15.285714285714286,64.65234285714287,103.39263928783183,109.12216831690668,0.3305428060108541,0.09802862256057443,None,0.0,0.0,2.0,14.0,2.0,239.0,226.0,-13.0,269.0,253.0,-16.0
2018,1310,32,19,13,0.59375,83.84375,83.9375,-0.09375,13.096658388211093,10.0,6.0,7.0,2.0,23.03125,8.40625,0.3649932157394844,18.0625,24.78125,0.7288776796973518,11.25,70.99546666666666,117.57903975008628,116.74040193300996,0.49611387930176054,0.09763612069823946,None,2.0,2.0,2.0,11.0,4.0,163.0,162.0,-1.0,199.0,192.0,-7.0
2018,1311,28,17,11,0.6071428571428571,79.35714285714286,77.03571428571429,2.3214285714285716,16.311813360323885,9.0,3.0,3.0,1.0,21.535714285714285,7.5,0.3482587064676617,16.357142857142858,22.642857142857142,0.7223974763406941,15.464285714285714,72.08365714285715,110.40626237684823,106.46909374140819,0.6018018503866369,0.005341006756220179,None,0.0,0.0,4.0,7.0,4.0,145.0,172.0,27.0,183.0,175.0,-8.0
2018,1312,28,12,16,0.42857142857142855,72.60714285714286,74.32142857142857,-1.7142857142857142,12.947302926139653,4.0,7.0,3.0,4.0,21.321428571428573,7.535714285714286,0.3534338358458961,13.285714285714286,19.571428571428573,0.6788321167883211,13.107142857142858,66.94750476190475,107.71029586357834,109.6560676883648,0.41955414458159246,0.009017283989836089,None,2.0,1.0,5.0,11.0,7.0,268.0,270.0,2.0,255.0,246.0,-9.0
2018,1313,30,13,17,0.43333333333333335,71.33333333333333,74.13333333333334,-2.8,15.360989551457939,6.0,4.0,1.0,5.0,20.8,7.7,0.3701923076923077,12.433333333333334,18.666666666666668,0.6660714285714285,15.166666666666666,68.02275555555553,104.46912492804012,108.63520834364205,0.3692218521752376,0.06411148115809573,None,0.0,0.0,3.0,14.0,3.0,266.0,276.0,10.0,313.0,314.0,1.0
2018,1314,35,25,10,0.7142857142857143,81.97142857142858,73.11428571428571,8.857142857142858,13.579696729504166,13.0,3.0,1.0,3.0,22.742857142857144,8.285714285714286,0.36432160804020103,13.8,18.62857142857143,0.7407975460122699,12.028571428571428,67.94020571428572,119.71950393747564,108.02455715143446,0.8306957892167175,-0.1164100749310032,Z02,13.0,9.0,9.0,1.0,22.0,4.0,9.0,5.0,7.0,10.0,3.0
2018,1315,30,10,20,0.3333333333333333,75.53333333333333,82.96666666666667,-7.433333333333334,14.811444524045887,5.0,6.0,4.0,5.0,21.3,7.466666666666667,0.350547730829421,14.866666666666667,20.766666666666666,0.7158908507223114,13.033333333333333,69.53884444444445,106.83762325555001,116.57585727325349,0.21321395355576436,0.12011937977756895,None,0.0,0.0,6.0,14.0,6.0,221.0,227.0,6.0,233.0,244.0,11.0
2018,1316,30,11,19,0.36666666666666664,79.26666666666667,88.93333333333334,-9.666666666666666,17.7544986474477,4.0,2.0,2.0,2.0,27.533333333333335,10.333333333333334,0.37530266343825663,13.066666666666666,17.066666666666666,0.765625,14.566666666666666,71.76483555555555,110.30380800177649,123.36651610910594,0.16789576467887005,0.1987709019877966,None,1.0,0.0,6.0,13.0,7.0,218.0,216.0,-2.0,284.0,290.0,6.0
2018,1317,30,13,17,0.43333333333333335,70.83333333333333,71.6,-0.7666666666666667,11.062499215316985,5.0,6.0,5.0,7.0,21.9,7.6,0.3470319634703196,12.233333333333333,19.033333333333335,0.6427320490367775,13.6,65.24991999999999,106.95039840135321,107.95221969489234,0.4626332108763943,-0.02929987754306096,None,0.0,0.0,2.0,15.0,2.0,235.0,182.0,-53.0,185.0,169.0,-16.0
2018,1318,32,22,10,0.6875,74.65625,69.40625,5.25,12.742644937374658,11.0,2.0,4.0,3.0,24.3125,9.0625,0.37275064267352187,13.71875,18.8125,0.729235880398671,13.625,64.5326,114.98529251922227,106.05979924925029,0.7338569102545366,-0.04635691025453659,None,1.0,0.0,5.0,5.0,6.0,55.0,75.0,20.0,97.0,110.0,13.0
2018,1319,30,4,26,0.13333333333333333,65.03333333333333,78.66666666666667,-13.633333333333333,13.627137956624969,3.0,9.0,1.0,3.0,18.233333333333334,5.566666666666666,0.30530164533820836,16.2,23.133333333333333,0.7002881844380403,15.6,66.81592888888889,96.58163537728998,116.83568300304105,0.06615283498542908,0.06718049834790425,None,0.0,0.0,5.0,21.0,5.0,310.0,302.0,-8.0,326.0,330.0,4.0
2018,1320,30,14,16,0.4666666666666667,63.46666666666667,63.333333333333336,0.13333333333333333,13.215479139588126,4.0,4.0,2.0,2.0,21.066666666666666,7.066666666666666,0.33544303797468356,11.933333333333334,16.633333333333333,0.717434869739479,11.2,60.567822222222226,103.97827012347345,104.15234261348927,0.5073128355621891,-0.040646168895522417,None,1.0,1.0,6.0,10.0,7.0,138.0,161.0,23.0,124.0,149.0,25.0
2018,1321,31,14,17,0.45161290322580644,68.3225806451613,67.06451612903226,1.2580645161290323,19.141186368894193,4.0,6.0,2.0,2.0,22.225806451612904,7.870967741935484,0.3541364296081277,12.32258064516129,16.483870967741936,0.7475538160469667,11.709677419354838,61.94408602150537,108.1452386736054,108.60194943631674,0.5642726037347103,-0.11265970050890389,None,1.0,0.0,7.0,10.0,8.0,169.0,96.0,-73.0,87.0,77.0,-10.0
2018,1322,25,2,23,0.08,61.8,78.64,-16.84,16.598023978775306,2.0,10.0,0.0,3.0,14.56,4.12,0.28296703296703296,11.12,19.0,0.5852631578947368,17.6,67.681536,91.04664393542849,116.4604099607489,0.033830006541798345,0.04616999345820166,None,0.0,0.0,4.0,19.0,4.0,342.0,346.0,4.0,345.0,346.0,1.0
2018,1323,33,19,14,0.5757575757575758,74.78787878787878,69.06060606060606,5.7272727272727275,16.584535928265307,9.0,5.0,3.0,5.0,23.303030303030305,8.484848484848484,0.3641092327698309,14.121212121212121,18.606060606060606,0.758957654723127,9.878787878787879,63.063957979797976,117.23076800199476,108.31556207425561,0.7517987125798712,-0.17604113682229539,None,5.0,3.0,10.0,4.0,15.0,70.0,71.0,1.0,31.0,41.0,10.0
2018,1324,33,19,14,0.5757575757575758,78.18181818181819,76.24242424242425,1.9393939393939394,13.566758380911185,8.0,4.0,2.0,4.0,23.696969696969695,8.333333333333334,0.35166240409207167,16.272727272727273,21.12121212121212,0.7704447632711622,13.181818181818182,68.67930505050505,112.96335889469857,109.96812511220428,0.5864735585972671,-0.01071598283969133,None,1.0,0.0,5.0,9.0,6.0,182.0,138.0,-44.0,178.0,155.0,-23.0
2018,1325,30,13,17,0.43333333333333335,75.63333333333334,76.5,-0.8666666666666667,16.210558973157656,3.0,5.0,2.0,4.0,21.433333333333334,7.966666666666667,0.37169517884914466,13.466666666666667,18.833333333333332,0.7150442477876107,13.533333333333333,69.21446399999999,105.8618614496952,107.16260266021733,0.4604613500656662,-0.027128016732332838,None,0.0,0.0,5.0,12.0,5.0,204.0,229.0,25.0,195.0,209.0,14.0
2018,1326,32,24,8,0.75,75.8125,66.6875,9.125,15.208447488156049,8.0,2.0,2.0,3.0,19.125,6.75,0.35294117647058826,13.1875,18.15625,0.7263339070567987,11.8125,64.21394666666669,116.95956895002112,102.91189414958586,0.8561774117975727,-0.10617741179757267,Z05,5.0,1.0,5.0,3.0,10.0,20.0,16.0,-4.0,15.0,12.0,-3.0
2018,1328,31,18,13,0.5806451612903226,85.16129032258064,81.64516129032258,3.5161290322580645,16.07215778865273,5.0,2.0,4.0,2.0,26.322580645161292,9.548387096774194,0.3627450980392157,15.935483870967742,21.29032258064516,0.7484848484848485,13.387096774193548,73.04409462365591,115.54243444009532,111.28279673436491,0.6425633572655071,-0.06191819597518444,X10,6.0,2.0,9.0,4.0,15.0,49.0,21.0,-28.0,47.0,31.0,-16.0
2018,1329,33,19,14,0.5757575757575758,76.42424242424242,73.0909090909091,3.3333333333333335,15.175072595636182,6.0,5.0,5.0,2.0,23.727272727272727,8.212121212121213,0.34610472541507026,14.575757575757576,19.12121212121212,0.7622820919175911,13.333333333333334,67.05642020202019,112.93017046074972,108.30274524821697,0.6502935493544714,-0.07453597359689557,None,8.0,4.0,12.0,2.0,20.0,88.0,89.0,1.0,56.0,65.0,9.0
2018,1330,32,25,7,0.78125,73.34375,62.8125,10.53125,16.087620191858708,14.0,2.0,4.0,1.0,19.96875,7.125,0.3568075117370892,13.46875,19.46875,0.6918138041733547,10.40625,63.313133333333326,115.28242189248022,98.23346915104764,0.8962369074852323,-0.11498690748523233,None,2.0,1.0,0.0,7.0,2.0,78.0,81.0,3.0,67.0,67.0,0.0
2018,1331,28,8,20,0.2857142857142857,71.0,78.71428571428571,-7.714285714285714,16.25655283890412,3.0,4.0,2.0,4.0,19.821428571428573,6.785714285714286,0.3423423423423423,10.5,15.035714285714286,0.6983372921615202,13.107142857142858,64.49308952380952,108.23202279774468,120.5869212830665,0.19236060060706442,0.09335368510722128,None,0.0,0.0,5.0,15.0,5.0,255.0,230.0,-25.0,230.0,232.0,2.0
2018,1332,34,22,12,0.6470588235294118,77.23529411764706,71.1470588235294,6.088235294117647,16.816252025345328,7.0,3.0,5.0,4.0,25.558823529411764,9.0,0.3521288837744534,13.882352941176471,18.176470588235293,0.7637540453074434,11.882352941176471,65.75692549019607,115.31326208029748,107.03343518924626,0.7580679163892781,-0.11100909285986627,None,5.0,1.0,3.0,9.0,8.0,72.0,80.0,8.0,75.0,74.0,-1.0
2018,1333,32,16,16,0.5,73.09375,70.34375,2.75,11.903255857117413,4.0,4.0,4.0,5.0,18.21875,6.0,0.3293310463121784,15.21875,21.5,0.7078488372093024,13.25,64.01913333333333,111.93923307296131,108.751849430629,0.6302835777691663,-0.13028357776916633,None,2.0,0.0,4.0,12.0,6.0,137.0,159.0,22.0,94.0,106.0,12.0
2018,1334,31,13,18,0.41935483870967744,70.16129032258064,72.51612903225806,-2.3548387096774195,13.311523959910668,6.0,8.0,4.0,4.0,14.129032258064516,4.612903225806452,0.3264840182648402,16.322580645161292,22.483870967741936,0.7259684361549499,11.548387096774194,63.70897204301076,110.11207009629244,112.99502845573267,0.3871754712050386,0.032179367504638845,None,0.0,0.0,4.0,14.0,4.0,190.0,152.0,-38.0,166.0,158.0,-8.0
2018,1335,31,23,8,0.7419354838709677,75.70967741935483,69.61290322580645,6.096774193548387,13.975450454301084,14.0,3.0,6.0,2.0,24.580645161290324,8.548387096774194,0.34776902887139105,13.161290322580646,19.838709677419356,0.6634146341463415,12.0,66.60495139784948,111.3179702634065,101.39873195796119,0.7627523108557009,-0.020816826984733194,X16,0.0,0.0,1.0,7.0,1.0,115.0,155.0,40.0,127.0,148.0,21.0
2018,1336,34,21,13,0.6176470588235294,74.61764705882354,66.91176470588235,7.705882352941177,14.775833631831775,7.0,4.0,3.0,4.0,19.323529411764707,7.411764705882353,0.3835616438356164,12.794117647058824,18.38235294117647,0.6960000000000001,12.088235294117647,65.01044705882353,113.99300248223211,102.76481974036518,0.8199813285957963,-0.20233426977226687,None,4.0,2.0,6.0,7.0,10.0,77.0,85.0,8.0,29.0,40.0,11.0
2018,1337,31,5,26,0.16129032258064516,70.19354838709677,78.51612903225806,-8.32258064516129,10.439957658961827,1.0,11.0,1.0,5.0,16.806451612903224,5.741935483870968,0.34165067178502884,14.0,19.93548387096774,0.7022653721682849,11.67741935483871,64.14871397849463,108.63918229123932,121.6023924371776,0.17385006729485325,-0.012559744714208093,None,0.0,0.0,3.0,23.0,3.0,317.0,331.0,14.0,264.0,308.0,44.0
2018,1338,32,8,24,0.25,62.03125,72.375,-10.34375,14.662045762358675,1.0,11.0,1.0,2.0,24.84375,8.0625,0.32452830188679244,11.59375,16.6875,0.6947565543071161,13.84375,62.455466666666666,98.10642816507182,115.37546805359784,0.10477714700130172,0.14522285299869828,None,0.0,0.0,14.0,10.0,14.0,217.0,179.0,-38.0,226.0,222.0,-4.0
2018,1339,29,7,22,0.2413793103448276,66.6896551724138,75.72413793103448,-9.03448275862069,12.565642150861049,3.0,9.0,2.0,4.0,20.17241379310345,7.724137931034483,0.38290598290598293,12.689655172413794,18.482758620689655,0.6865671641791046,12.379310344827585,64.38937011494252,102.9921578730323,116.24753508025847,0.14588770063353967,0.09549160971128792,None,0.0,0.0,5.0,17.0,5.0,286.0,252.0,-34.0,266.0,245.0,-21.0
2018,1340,30,17,13,0.5666666666666667,82.7,81.66666666666667,1.0333333333333334,10.21594614098741,13.0,5.0,5.0,3.0,25.3,8.433333333333334,0.3333333333333333,15.933333333333334,22.666666666666668,0.7029411764705882,12.566666666666666,71.70645333333331,114.03842454747276,112.83120429026731,0.5436138505019641,0.02305281616470256,None,0.0,0.0,4.0,9.0,4.0,170.0,141.0,-29.0,163.0,139.0,-24.0
2018,1341,33,15,18,0.45454545454545453,74.21212121212122,76.63636363636364,-2.4242424242424243,14.214866957094504,7.0,2.0,2.0,1.0,22.03030303030303,7.121212121212121,0.3232462173314993,15.696969696969697,23.454545454545453,0.6692506459948321,13.454545454545455,68.68693333333334,108.47193925073002,110.32862380713352,0.39004437855502766,0.06450107599042687,None,2.0,1.0,5.0,13.0,7.0,247.0,266.0,19.0,272.0,261.0,-11.0
2018,1342,29,8,21,0.27586206896551724,63.310344827586206,72.10344827586206,-8.793103448275861,11.124311091710826,3.0,7.0,3.0,1.0,23.93103448275862,8.275862068965518,0.34582132564841506,10.551724137931034,15.068965517241379,0.700228832951945,12.172413793103448,61.27646896551724,102.97843374851666,117.46098139426624,0.1407543097051434,0.13510775926037383,None,1.0,0.0,5.0,16.0,6.0,319.0,312.0,-7.0,334.0,332.0,-2.0
2018,1343,28,12,16,0.42857142857142855,72.14285714285714,72.60714285714286,-0.4642857142857143,14.724814194455035,6.0,5.0,3.0,5.0,26.428571428571427,9.857142857142858,0.372972972972973,10.642857142857142,14.928571428571429,0.7129186602870813,11.214285714285714,62.63143896103895,110.65868287273292,111.39434392852736,0.47770654742250185,-0.0491351188510733,None,0.0,0.0,4.0,12.0,4.0,226.0,204.0,-22.0,191.0,184.0,-7.0
2018,1344,34,21,13,0.6176470588235294,73.70588235294117,72.67647058823529,1.0294117647058822,12.765959548086897,8.0,4.0,6.0,2.0,19.147058823529413,6.382352941176471,0.3333333333333333,16.029411764705884,22.794117647058822,0.703225806451613,12.470588235294118,66.04599215686274,110.0102785806316,108.20658797734447,0.5487553769265983,0.06889168189693118,Z10,6.0,2.0,9.0,4.0,15.0,32.0,42.0,10.0,64.0,72.0,8.0
2018,1345,34,28,6,0.8235294117647058,81.1470588235294,65.6470588235294,15.5,17.20165860676026,12.0,1.0,3.0,3.0,22.823529411764707,9.588235294117647,0.4201030927835051,15.205882352941176,20.470588235294116,0.742816091954023,10.676470588235293,64.85891764705882,124.33811888268819,101.74603268193626,0.9501928391854367,-0.1266634274207309,W02,5.0,3.0,4.0,2.0,9.0,9.0,11.0,2.0,5.0,4.0,-1.0
2018,1346,33,12,21,0.36363636363636365,71.63636363636364,76.6969696969697,-5.0606060606060606,8.588009237477191,6.0,6.0,8.0,6.0,27.060606060606062,9.181818181818182,0.3393057110862262,14.757575757575758,20.90909090909091,0.7057971014492753,13.515151515151516,64.56083393939394,107.78068773654432,116.26246670696936,0.2789878001874822,0.08464856344888144,None,0.0,0.0,1.0,20.0,1.0,277.0,279.0,2.0,277.0,286.0,9.0
2018,1347,32,20,12,0.625,66.9375,64.875,2.0625,11.059321577293971,11.0,2.0,7.0,5.0,21.8125,7.65625,0.3510028653295129,12.71875,17.34375,0.7333333333333333,12.0,60.2084,109.62132685368948,105.46858201958547,0.6071484128045356,0.017851587195464425,W16b,0.0,0.0,3.0,9.0,3.0,128.0,160.0,32.0,170.0,188.0,18.0
2018,1348,32,25,7,0.78125,76.1875,67.90625,8.28125,12.288801749458733,10.0,1.0,5.0,3.0,19.46875,6.8125,0.34991974317817015,13.1875,18.65625,0.7068676716917923,10.75,65.75593333333332,115.6932126007964,103.15335868170723,0.83210423532113,-0.05085423532112998,X07,6.0,1.0,6.0,1.0,12.0,19.0,5.0,-14.0,49.0,30.0,-19.0
2018,1349,29,5,24,0.1724137931034483,67.34482758620689,75.93103448275862,-8.586206896551724,11.084369987787277,2.0,10.0,1.0,5.0,26.655172413793103,8.551724137931034,0.3208279430789133,13.068965517241379,19.862068965517242,0.657986111111111,14.586206896551724,66.22440459770115,101.00902099988045,114.00033731076067,0.15853200733494108,0.01388178576850721,None,0.0,0.0,4.0,20.0,4.0,328.0,324.0,-4.0,295.0,288.0,-7.0
2018,1350,32,12,20,0.375,71.78125,75.5625,-3.78125,13.56865499736433,6.0,9.0,4.0,3.0,20.75,6.9375,0.33433734939759036,12.15625,17.0,0.7150735294117647,11.65625,64.9932,109.27044638395492,114.98192968703891,0.3286945643840651,0.04630543561593492,None,2.0,1.0,5.0,15.0,7.0,176.0,170.0,-6.0,180.0,185.0,5.0
2018,1351,31,22,9,0.7096774193548387,81.74193548387096,77.61290322580645,4.129032258064516,13.509236829245271,10.0,1.0,7.0,2.0,21.161290322580644,7.645161290322581,0.3612804878048781,16.225806451612904,26.70967741935484,0.607487922705314,13.290322580645162,70.87759139784946,114.61201559965517,109.17963241813989,0.6728279539132098,0.036849465441628926,None,1.0,0.0,3.0,6.0,4.0,69.0,67.0,-2.0,140.0,126.0,-14.0
